V(Vg=1.4),Gmeas(Vg=1.4),V(Vg=1.8),Gmeas(Vg=1.8),V(Vg=2.2),Gmeas(Vg=2.2),V(Vg=2.6),Gmeas(Vg=2.6),V(Vg=3.0),Gmeas(Vg=3.0),V(Vg=3.4),Gmeas(Vg=3.4),V(Vg=3.8),Gmeas(Vg=3.8)
2.3172160749999997,0.0008002324050140276,2.25886978,0.0004377293230897305,2.192921595,0.00029031776587803087,2.125787915,0.00018853518380196799,2.05959935,9.830699704635758e-05,1.9954303,3.521533034254342e-05,1.9328729349999998,3.50473167606602e-06

2.36386325,0.0008761493270432524,2.306909595,0.0004543571970944737,2.241367625,0.000294926467429887,2.17433484,0.00019258074760629973,2.1081362450000003,0.00011186267035231831,2.0438731,5.121595695891024e-05,1.9810935450000002,1.9097033395731313e-06

2.41020757,0.0009555947390017702,2.354886935,0.00046148793338253934,2.28978994,0.0003082818850681899,2.22287913,0.0002015209735419859,2.156684275,0.00012182245317322722,2.092272975,6.043032806338553e-05,2.0293563150000002,1.460639171039043e-05

2.45628329,0.0010481706149614047,2.4028975949999998,0.0004713191084196444,2.338186925,0.00032001838983254275,2.271446625,0.00021131394319045917,2.205265795,0.00012754796829370668,2.14079627,5.471120804831955e-05,2.0776542749999996,9.32077570185816e-06

2.50196801,0.0011540249894017543,2.45082198,0.0004940616436217241,2.38656827,0.0003275909436901485,2.319998055,0.00021712350468793248,2.253884545,0.0001377637450438936,2.1893877350000004,5.974056924770612e-05,2.126128185,1.570208587411276e-05

2.54729896,0.0012376354378296514,2.4986764949999998,0.0005084017341521069,2.434953015,0.0003380963979767442,2.368598445,0.0002216596432711736,2.3024933499999998,0.00015438030207589413,2.2380086099999996,7.796927226496589e-05,2.174536645,2.0977262128623643e-05

2.5924044900000003,0.0013014544748636086,2.5465084000000004,0.0005136458771216044,2.48329475,0.00034161417371087507,2.4171873600000002,0.00023403466822109726,2.351080905,0.00015515225577951593,2.286583755,9.985832182409101e-05,2.223121395,2.721503846639633e-05

2.637298965,0.00135257726379506,2.59433937,0.0005327757993237158,2.531691735,0.0003471264545308633,2.46575698,0.00023860056486173383,2.399779215,0.00015848345388156225,2.33515125,0.00010055116006196427,2.27162565,3.955050471795153e-05

2.6820582899999996,0.0013943702391887212,2.6420381649999998,0.0005642869113953678,2.5800265,0.0003579105176254443,2.51437284,0.0002447530149262472,2.4484298399999997,0.0001686025132642294,2.383836045,9.92466815534595e-05,2.3202494999999996,5.172844861517454e-05

2.72667201,0.001449940075637672,2.6896391250000002,0.0005798026572546559,2.628371465,0.0003706271549326274,2.56295215,0.00025638469317852957,2.4971307,0.00017383977662787173,2.43252305,0.00010848795123992035,2.36878716,6.191551795327142e-05

2.771059035,0.0015222931285130644,2.73723065,0.0005970908620330104,2.676636105,0.0003742640236972174,2.61152942,0.0002623249671668447,2.545817875,0.00018282130296243623,2.48123615,0.00011424356964228111,2.417453255,5.622478565167372e-05

2.81519123,0.0015813710144965162,2.7847097200000004,0.0006332798228634248,2.7249803900000003,0.0003788076260675167,2.660111875,0.0002702148142627696,2.59452001,0.00018949755693329124,2.529973645,0.00013236686684153312,2.46615471,6.171447721916174e-05

2.859189125,0.0016591739437399658,2.8320339199999998,0.0006718828350485877,2.77323483,0.0004029018671522438,2.708672995,0.00027469121002881257,2.643222315,0.00020222219970835435,2.578631835,0.00014225687847847014,2.514888635,6.340522456183456e-05

2.902812935,0.0017743342121527038,2.8792278149999997,0.0007095238383188747,2.82141192,0.000403131124331353,2.7572632699999997,0.0002745106241856783,2.6918863699999998,0.0002030488213614309,2.627375365,0.00013640635551565882,2.563682825,7.253939650880321e-05

2.946067675,0.001847561435404404,2.926274915,0.0007485312581913521,2.86968608,0.0004108466745118801,2.8058664650000003,0.00028912535527052485,2.74064231,0.000201424426049758,2.67616182,0.00014074433787579163,2.6124438650000004,8.80857410912203e-05

2.98922594,0.0019135394302462277,2.973182275,0.000805058925135216,2.917821945,0.00043633736734959017,2.8543771799999997,0.0002985263165485256,2.789376065,0.0002073785855484235,2.724946745,0.00015059164272549248,2.66120788,9.289482942124465e-05

3.032065455,0.0020143313333297066,3.019813385,0.0008697852014529744,2.9659131000000003,0.0004435377438684847,2.902939915,0.000292739842944067,2.83813685,0.00021752226503158435,2.77372555,0.00015522210158814827,2.710020515,9.541633644096636e-05

3.07459608,0.002074011426834782,3.06624738,0.0009500247013501709,3.01400876,0.00045412749583815425,2.951529425,0.00030107236957759676,2.88683822,0.00023440171896671767,2.82254082,0.0001613956035092394,2.75884998,9.882308573549149e-05

3.1170686499999998,0.002124686486130362,3.11229641,0.0010578731889762413,3.0620317449999996,0.0004637211537745054,3.0000554399999997,0.00031426078688100303,2.9355090749999997,0.00023243396097891237,2.871333565,0.00016295003332065063,2.8077164199999998,0.00011895040740860017

3.159290215,0.002186928071041314,3.157957245,0.0011553161477201187,3.110065865,0.00047363441631903633,3.048567175,0.0003219080751036993,2.98426952,0.000229370485981218,2.9201964350000003,0.0001700171767808751,2.856459865,0.00012045773814087555

3.201385895,0.0022301949910945268,3.20331871,0.0012542400955799643,3.15802374,0.0004972392776966439,3.09705783,0.0003361036765406986,3.0330056549999997,0.00024215012624840654,2.96898867,0.00018175238601691142,2.90538691,0.00011377500655993173

3.2433476150000002,0.0022615351752602155,3.248291555,0.001335713314029947,3.2058848,0.0005174985386696305,3.14548006,0.0003427132391599631,3.08170082,0.000247244030581052,3.017809805,0.00018247899134165462,2.954253945,0.00012210075802005898

3.28525621,0.0022783378136406293,3.2930944,0.0013711638215697635,3.253695285,0.0005309229213087192,3.193940115,0.0003391896084202011,3.13043126,0.00025172063539228754,3.06664641,0.00018916935861745132,3.00317895,0.00012548947490030442

3.327118225,0.002293897683238696,3.337827715,0.0013798816336333946,3.30146157,0.000551204142321792,3.24241105,0.00034820663738210857,3.1791234499999996,0.00025823713570241776,3.1154606599999997,0.00019221223256887283,3.0520806649999996,0.00013274196120253634

3.36893468,0.0023100540174379406,3.38257361,0.0013968980975438714,3.34912356,0.0005794514250475559,3.290818235,0.0003608225362200794,3.2278323,0.00026150360123886675,3.164317155,0.00019345080987317337,3.1010055850000002,0.00013009983639404154

3.410701155,0.0023176781444968096,3.42719345,0.0014243030335242676,3.39667964,0.0006057708990499382,3.339206295,0.00036620126625043736,3.276527125,0.00027108593765513253,3.2131633649999998,0.0002030409790765423,3.14998465,0.0001324702976436662

3.452472815,0.00233009515366958,3.4717556600000004,0.0014400611793626231,3.44414647,0.0006336165367139745,3.387587045,0.00037185056262370106,3.325185825,0.00027481818718800194,3.2619816100000003,0.00020919981083388764,3.1989432300000002,0.00014096741321484746

3.494166105,0.0023335305011953976,3.516270865,0.0014768338339064579,3.491495915,0.0006780408078343643,3.435945355,0.00038408266524837494,3.37387589,0.00028167496368163947,3.3108150700000003,0.00020664316613206742,3.24790317,0.00015049392219359284

3.53591779,0.0023388436282933724,3.5605873399999997,0.0015238221631067679,3.5386304799999997,0.0007114677327832099,3.484242975,0.000402146760838322,3.422503055,0.00029549842031916543,3.359689075,0.00020725646234978862,3.2968315749999997,0.00016113933605941083

3.5775799699999995,0.0023427741936347807,3.6047899149999996,0.0015680246513840596,3.585732405,0.0007533555436396022,3.5324710649999997,0.0004158321764850363,3.4711040399999997,0.0002961638150496112,3.4085505849999995,0.00021839753844983493,3.345749695,0.00015861837797776678

3.6193087050000003,0.002335301331392139,3.6488142450000005,0.0016515798657780357,3.632556805,0.0008185384875462376,3.580672465,0.00041818187336911184,3.5197465050000005,0.00028693769793994485,3.4573652600000004,0.00022376029288341754,3.394741085,0.0001530867960125706

3.66101534,0.002342656112472264,3.69246857,0.0017122882807662984,3.67917695,0.0008821062483755139,3.62889316,0.00042633990150134306,3.568441075,0.0002931077658051983,3.5062124900000002,0.0002221541105228266,3.4437446300000003,0.000160454267883165

3.70270081,0.002349280260787345,3.73609901,0.0017794408938810108,3.725535975,0.0009622405437184364,3.6770405,0.00044643071420903284,3.617052005,0.00030213367554155515,3.55506771,0.00022628107531554148,3.49271409,0.00017576783923589469

3.7443685149999997,0.0023626667974691153,3.779321535,0.0018848963837658484,3.771574635,0.0010536559813123095,3.7251124449999997,0.00046258121210355715,3.6656909,0.0003107578664396149,3.603907375,0.00022943413313852563,3.5416288949999997,0.00018194803404856863

3.78597519,0.0023777658811649617,3.8222818349999996,0.0019365015611227704,3.81727831,0.0011501500054381531,3.77314172,0.00048002251846691256,3.7142483649999996,0.0003268091442051097,3.6527614049999997,0.0002351052866037348,3.5905821199999997,0.00018158305207637723

3.8275541550000005,0.0023759270957186556,3.86518051,0.0019768504900927104,3.86263476,0.0012339941700549098,3.8210851450000005,0.0004948846861798243,3.7627732750000003,0.0003330086000576048,3.7015780350000003,0.00024639131723910287,3.6395322000000006,0.00018686082853497892

0,0,3.9078893800000003,0.002048102708842206,3.9077539750000003,0.0013007615448158325,3.86900579,0.0005125887903727596,3.8112948700000002,0.0003344801923785526,3.750362195,0.00025266668224863104,3.688473015,0.00018880738851155584

0,0,3.950347075,0.0020732016372570065,3.9526506599999998,0.001349120173651612,3.916818145,0.000534902923414339,3.859820885,0.00033886454235679383,3.79914831,0.00025338720425948193,3.737436185,0.0001838844309110292

0,0,3.99290201,0.002084773995820204,3.997440245,0.0013626709174719045,3.9645717649999996,0.0005570672397709165,3.908319445,0.000349851841236916,3.8479457299999997,0.0002546950372211629,3.786444575,0.00019156506218434154

0,0,4.035289154999999,0.002124235122155948,4.042246404999999,0.0013547654639963567,4.012218369999999,0.0005854380900346058,3.956768875,0.00035677830062167684,3.8967392399999996,0.0002594852599239372,3.8353711099999996,0.00019344212711821

0,0,4.0776032,0.00213273762744935,4.087091835000001,0.0013499935791311513,4.059758555,0.0006061695085454227,4.00522264,0.00036147273460453134,3.9455148150000006,0.0002724194693046678,3.8843887650000006,0.0002057308819842478

0,0,4.11993892,0.0021388976254917017,4.131932335,0.0013612009019790346,4.107250885,0.0006363570743628887,4.053644445,0.00037809534759596135,3.99421967,0.0002837273554798664,3.93323846,0.0002171721829855663

0,0,0,0,4.176702795,0.0013770250283925713,4.15456463,0.0006921698292148557,4.10197496,0.0003882161768359172,4.042918915,0.00028062279569258047,3.98218497,0.0002069767675421398

0,0,0,0,4.221436875,0.0013954599929278193,4.201636805,0.000729751724756283,4.150324855,0.0003995999249139518,4.0916628699999995,0.00028278049489160415,4.03113845,0.00021953779285167319

0,0,0,0,4.266083320000001,0.0014313628078441412,4.2486708150000005,0.0007754622302606448,4.198573005,0.000412964136380761,4.14035795,0.0002907423489675212,4.080002425000001,0.00023070559945236464

0,0,0,0,4.310575490000001,0.0014523410098257839,4.2954038400000005,0.0008372130227152278,4.24682447,0.0004245290924506736,4.189050140000001,0.00029203800738405875,4.12888374,0.0002271710112366696

0,0,0,0,4.3550816,0.0015046906436205452,4.341981995,0.0008963671677028334,4.29498813,0.0004397955090942522,4.237746495,0.0003016365191275448,4.17779404,0.00022789591732637714

0,0,0,0,4.39922374,0.0015561969934460664,4.38828237,0.0009705536608096097,4.34312561,0.00044470817443094607,4.286372385,0.0003160084862059165,4.22668615,0.00024128659295597773

0,0,0,0,0,0,4.43432256,0.0010465729305256205,4.39125663,0.0004588673625374928,4.33496351,0.0003205218222655697,4.2755034599999995,0.00023500034855726806

0,0,0,0,0,0,4.480077830000001,0.0011206836540125448,4.439288370000001,0.00048631036501605904,4.38356288,0.0003188261191590207,4.324461530000001,0.0002295202032596759

0,0,0,0,0,0,4.525592635000001,0.0011844251160870452,4.48720944,0.0005002923273886015,4.432176785,0.0003266978819515333,4.373337575000001,0.0002435717220354347

0,0,0,0,0,0,4.570900975,0.0012343651810112532,4.5351368,0.000514699846695564,4.480721585,0.00033342095355754035,4.422194835,0.0002533027021222648

0,0,0,0,0,0,4.61606898,0.0012839408108422665,4.58295009,0.0005438347871343659,4.529289675,0.0003407809090058533,4.47100458,0.0002555535202087635

0,0,0,0,0,0,4.661035535,0.001309768993841984,4.63065526,0.0005697863959783297,4.577783135,0.000353693251134675,4.51985555,0.00025421527418041504

0,0,0,0,0,0,0,0,4.678271690000001,0.0005883436867250323,4.626255090000001,0.00036207081999982795,4.56868748,0.0002557161795653354

0,0,0,0,0,0,0,0,4.72583746,0.0006165618463343746,4.67468837,0.00036007461930336276,4.617537005,0.0002604074910955369

0,0,0,0,0,0,0,0,4.77324054,0.0006616376233024558,4.723182595,0.00036837391527380474,4.666341055,0.0002593593123381627

0,0,0,0,0,0,0,0,4.820465205,0.0006954669523832696,4.77155561,0.0003827012720950049,4.715208685,0.00025599787511228087

0,0,0,0,0,0,0,0,4.867614475,0.0007380930839059926,4.81994129,0.0003927273307536101,4.764049115,0.0002668416225245175

0,0,0,0,0,0,0,0,4.914520305000001,0.000799606303689432,4.868239845000001,0.0004109837775319878,4.812837440000001,0.00027184560852145425

0,0,0,0,0,0,0,0,0,0,4.916485615,0.00041897694562063686,4.861645485,0.0002716851007130779

0,0,0,0,0,0,0,0,0,0,4.96472552,0.00042728929846396553,4.91044282,0.0002734577800890557

0,0,0,0,0,0,0,0,0,0,5.01290992,0.0004493466693858807,4.95924381,0.00028017213752843306

0,0,0,0,0,0,0,0,0,0,5.0609799099999995,0.0004710266339696172,5.007993715,0.0002885817987570677

0,0,0,0,0,0,0,0,0,0,5.108997710000001,0.0004875477414212982,5.056733250000001,0.0002978956770545021

0,0,0,0,0,0,0,0,0,0,5.156941815000001,0.000504660995793424,5.105414135,0.0003122576487606338

0,0,0,0,0,0,0,0,0,0,0,0,5.154043765,0.0003119170961103388

0,0,0,0,0,0,0,0,0,0,0,0,5.2027328950000005,0.0003263283059238138

0,0,0,0,0,0,0,0,0,0,0,0,5.251251855,0.0003393768767408695

0,0,0,0,0,0,0,0,0,0,0,0,5.299841195000001,0.00034548451545434773

0,0,0,0,0,0,0,0,0,0,0,0,5.34831587,0.0003771480550632572

0,0,0,0,0,0,0,0,0,0,0,0,5.3966566700000005,0.0003991264331908497

0,0,0,0,0,0,0,0,0,0,0,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0
