V(Vg=2.0),Gmeas(Vg=2.0),V(Vg=2.25),Gmeas(Vg=2.25),V(Vg=2.5),Gmeas(Vg=2.5),V(Vg=2.75),Gmeas(Vg=2.75),V(Vg=3.0),Gmeas(Vg=3.0),V(Vg=3.25),Gmeas(Vg=3.25),V(Vg=3.5),Gmeas(Vg=3.5)

0.09465666000000002,-0.020258369248816768,0.08818425500000002,-0.02447766490591667,0.08273697940000001,-0.025350299572977172,0.077821636,-0.033420228955030176,0.07402536200000001,-0.04391662235206694,0.070870442,-0.03232088750525955,0.06770661600000003,-0.0397984788205223

0.14594401200000004,-0.016584847712537622,0.13622488200000005,-0.020626310336072977,0.12809370400000003,-0.02191867944435965,0.12081030400000003,-0.0293232020513894,0.11497443400000004,-0.03902815360643708,0.11027072400000004,-0.029479708325138753,0.10547441600000004,-0.03667151908544623

0.200356638,-0.013385463636421055,0.18749893600000003,-0.017166993599467238,0.17664996400000002,-0.018732829078382505,0.16686983400000002,-0.025426400972496536,0.15917504999999998,-0.03430247232191483,0.15289583200000004,-0.026620319837202824,0.14646948200000004,-0.03344354701010932

0.258200026,-0.010635852504799464,0.24228353999999996,-0.014051998674325012,0.22871299199999995,-0.01579117080118758,0.21641697799999998,-0.021800564436023108,0.20687304,-0.029750635225740413,0.19907736199999998,-0.023704259862915387,0.19095545600000002,-0.03013142891844632

0.31949845399999993,-0.008300839006254473,0.30034042799999994,-0.011344806291324165,0.284200926,-0.013132486219948886,0.26951200399999997,-0.018429384225089898,0.25789150399999994,-0.02549817943877368,0.24849140399999997,-0.020877850432170032,0.23880875199999996,-0.02686227978680138

0.38434464200000007,-0.006348614209186931,0.3621397880000001,-0.009012403459318034,0.3433648420000001,-0.010742958533562226,0.32614978800000005,-0.015360587659374465,0.31255203400000003,-0.02159852357764745,0.30161790600000005,-0.01817794656673602,0.29037084800000007,-0.023656923217548538

0.45264269800000007,-0.004727044803380983,0.42739431000000006,-0.006994457418826594,0.40590059400000006,-0.008620275391919952,0.38634643400000007,-0.012607964284266797,0.37085426400000004,-0.01799309142207247,0.35821091600000005,-0.015591930917322725,0.34533735400000004,-0.020545298967787035

0.524106898,-0.0034024970968682604,0.49585108800000005,-0.005305645726131929,0.47168581600000004,-0.006793596187865277,0.449933704,-0.01015667279869057,0.432256026,-0.014771081196320188,0.41810073200000003,-0.01316878588502534,0.403515388,-0.017609794592103822

0.5984552999999999,-0.0023933800372017665,0.567378972,-0.003941072195939225,0.5405913099999999,-0.005252462563080242,0.516501922,-0.008052108154405452,0.49681661200000005,-0.01196922662283469,0.48089927199999993,-0.010986471968383461,0.464602634,-0.014955525932886078

0.6760695200000001,-0.001632178344091496,0.6419701540000001,-0.0028527781494710252,0.6124655520000001,-0.003979702813968643,0.586133682,-0.006286709450850929,0.5643514360000002,-0.00956457265590694,0.5467030380000001,-0.009061378550597937,0.5288656620000001,-0.01254331600540291

0.7564799800000002,-0.0010480538751103507,0.7193585520000002,-0.002005490067215647,0.6871883720000002,-0.0029525584169805244,0.6586132880000002,-0.004806656675480401,0.6347624100000001,-0.007522736701677978,0.6152886480000002,-0.007364563412696288,0.5956560420000001,-0.010408013675921337

0.8394809880000003,-0.0006311397559983247,0.7995080540000002,-0.0013490118913980866,0.7646521660000003,-0.0021273928791176663,0.7336315920000002,-0.0035941007153532873,0.7077294060000002,-0.005817806381778585,0.6864003900000003,-0.005896228477822557,0.6652552280000003,-0.008519832991963183

0.9249900720000002,-0.00034916375313461803,0.8819594520000001,-0.0008718372024263993,0.8445302180000002,-0.0014867689302719977,0.8110600060000002,-0.0026336096188304104,0.7831273740000002,-0.004423366484832042,0.7598533120000002,-0.004665098437987262,0.7368992560000002,-0.006893338726959823

1.012847046,-0.00017411362544946917,0.9669934680000003,-0.0005310119708745696,0.9268490020000002,-0.0010001357326629237,0.8908759600000002,-0.0018903868882942222,0.8607933220000002,-0.003309695009219434,0.8357039000000003,-0.003645279174644073,0.8109457080000002,-0.005528709219447181

1.1030054280000001,-7.309582302379204e-05,1.0540590280000002,-0.0002945385197557831,1.011301688,-0.0006407678987544521,0.9730140620000001,-0.0013090371112143178,0.9407605560000001,-0.0024249733777877,0.9137809880000001,-0.0027818429628273557,0.8870965380000001,-0.0043694425198649925

1.1951627800000002,-8.585727359598848e-06,1.1433214420000002,-0.00014682849114216242,1.0979043800000001,-0.00038728699995678267,1.0571147780000003,-0.000869178816332196,1.0227361540000002,-0.0017219760164062234,0.9936489140000002,-0.002086523200418415,0.9652149840000002,-0.003414156292872648

1.2888923460000004,1.7635870189904512e-05,1.2344330100000003,-5.633286168433844e-05,1.1864352820000001,-0.00021004554961734736,1.1432272740000002,-0.0005542274772029827,1.1065373600000004,-0.0011959619731195235,1.0755771760000004,-0.0015307211555546725,1.0453255680000004,-0.0026203392660385377

1.3842374360000003,2.3855892964840452e-05,1.3273293160000001,-1.0323687493557542e-05,1.2767527520000002,-9.371205140324952e-05,1.2312149100000003,-0.00032233640076721076,1.1923499800000001,-0.0008016189142385412,1.1591251100000002,-0.0010944605692204492,1.1270539940000002,-0.001975826298042574

1.480666252,2.869877131294021e-05,1.4217447660000002,1.0457027343839878e-05,1.368688064,-3.3327676203493144e-05,1.3207955,-0.0001697309084442303,1.279791544,-0.0005077283421932833,1.244537448,-0.0007629302915343398,1.210545686,-0.0014668024886369362

1.578011166,3.706132610147334e-05,1.517482208,1.734400451199763e-05,1.46231515,-2.4623370543251557e-06,1.4121287420000002,-7.914126006973476e-05,1.368912316,-0.0003132267920755913,1.33150797,-0.0005122742552510795,1.295618132,-0.0010490442472504264

1.6757963780000003,4.2231786822666926e-05,1.6142505500000002,2.1325926196953215e-05,1.5571932240000002,1.4904695832397119e-05,1.5049597780000004,-2.6765471140361742e-05,1.4597530440000002,-0.00017136548085376093,1.420145256,-0.0003343756817350489,1.381986462,-0.0007386671825970507

1.7741441320000002,5.290579552244262e-05,1.7117810260000001,2.4615134234900045e-05,1.6532444500000003,1.7078784773568573e-05,1.5992394420000002,-1.8753287896861558e-08,1.551826826,-7.413557737040942e-05,1.5102955860000002,-0.0001892283443459408,1.4700557160000003,-0.0005136778962599045

1.8724892020000004,7.451049520531845e-05,1.8098729460000005,2.5630433880376543e-05,1.7502384920000003,1.876157035795076e-05,1.6946790820000004,9.961419185938031e-06,1.6452801840000002,-2.5000213162719095e-05,1.6015291540000005,-8.778507508595823e-05,1.5595040580000004,-0.000330975791331981

1.9709056420000004,8.516010994771679e-05,1.9084110200000004,3.7309782830548545e-05,1.8479046320000005,2.014148715085356e-05,1.7912196500000004,1.2235283279504272e-05,1.7399780640000004,-2.779263296763903e-06,1.6940956940000005,-4.5203620115365586e-05,1.6501484880000004,-0.00019380683773463083

2.069411386,9.079527096522343e-05,2.0069813020000002,5.090053861261998e-05,1.9461167220000002,1.669477128527634e-05,1.888525036,7.644304109412548e-06,1.8358376280000002,6.419180113077143e-06,1.7881079340000001,-1.2758883346328947e-05,1.7419361800000002,-0.00010192696724415533

2.167988378,0.00010386264368188408,2.105743856,5.689332081427514e-05,2.044803148,2.0038745616544174e-05,1.986637452,1.1248166477307849e-05,1.932590598,1.1471533044539266e-05,1.8829721000000001,7.657079974999169e-06,1.834886532,-4.462238465804036e-05

2.2663938380000004,0.00012270094828886318,2.2045681420000003,6.584254425257275e-05,2.1436376820000005,3.369551691980226e-05,2.084971786,2.003317742030809e-05,2.030084474,1.0655640125690043e-05,1.9789456120000004,1.4485752011547063e-05,1.9289120700000002,-1.0861348577515244e-05

2.3646737600000005,0.0001369988784864871,2.3034042620000004,7.583839558983479e-05,2.2425186980000005,3.673566139333842e-05,2.1837118920000003,1.804375077446929e-05,2.1281996960000003,1.4470475184952546e-05,2.0755904900000006,1.5123804202337235e-05,2.0239488660000005,4.4134525783249006e-06

2.4628471760000004,0.00014495527220698484,2.4021973160000005,8.84306712386784e-05,2.3416646980000007,4.184303186362713e-05,2.2827194220000004,2.1773380013022897e-05,2.2266283360000005,1.8301233575624743e-05,2.1730864400000005,9.026762499955406e-06,2.1199250620000005,8.829375744260487e-06

2.56101437,0.0001623119375757648,2.500882766,9.641919214498761e-05,2.4407076080000003,6.032641292907176e-05,2.381837728,2.7139536258731864e-05,2.325427612,1.5396049607733733e-05,2.271091008,1.267916959863126e-05,2.21671146,1.4272655700138976e-05

2.658833254,0.00017008003837933945,2.599593226,0.00010552403983484833,2.5396201000000005,6.522655130140533e-05,2.4810640040000003,3.567435190449925e-05,2.424510172,1.360103672032629e-05,2.3694590140000003,1.2042910867431764e-05,2.3140475900000004,1.6612091140609758e-05

2.756856,0.00017748336802722069,2.6981398400000005,0.00011741898033445728,2.638699244,6.719321127473347e-05,2.580235136,4.397435925099789e-05,2.523792568,1.8379722861120924e-05,2.4682268140000003,7.244786597431315e-06,2.4119621220000003,7.521605911260914e-06

2.8545284840000003,0.0001913751341364025,2.7966239900000005,0.00012494531523082528,2.7376778600000002,7.751996870288502e-05,2.6794527500000003,3.9503499109969816e-05,2.623090336,2.094347910632674e-05,2.5672926600000006,7.097950301068512e-06,2.5104504200000006,2.123718222470138e-06

2.9522461080000006,0.00020320509217751983,2.8950326220000004,0.0001385020555396744,2.8365932800000007,8.201569454994034e-05,2.7788726400000003,4.806909101785166e-05,2.7225575620000004,2.7307579922687567e-05,2.6665177160000004,1.2480575390378331e-05,2.6092370080000005,6.7057980760455005e-06

3.049656902,0.00021570416939512533,2.9932255580000002,0.00014808655077150758,2.935525658,9.034362116796163e-05,2.877988994,5.8864367096864745e-05,2.8218861960000003,3.239429607345597e-05,2.76580548,1.9870364469216714e-05,2.708201838,6.239540386413181e-06

3.14709417,0.0002229251318770825,3.09142923,0.00015414144978678892,3.0342873580000003,0.00010231034078699438,2.977226738,6.589354730373437e-05,2.92136794,3.361038638868977e-05,2.8651237440000004,2.2069273999800074e-05,2.80745837,7.14390813028455e-06

3.2443446560000004,0.00023577985723746223,3.189494798,0.00016531640440273817,3.1329678060000004,0.0001169793669041851,3.0762315840000003,7.674509582469011e-05,3.0207696520000002,4.8371807857662685e-05,2.964567424,1.9296776608178427e-05,2.906760896,1.1131243033754999e-05

3.3414899780000002,0.0002447818342535118,3.2874470280000003,0.00017597358547052265,3.231405474,0.0001250658096093722,3.1752515580000003,7.970958338476754e-05,3.1199718940000003,5.285360845767558e-05,3.0641138280000004,2.3090484841894013e-05,3.0062017700000006,9.809420487543541e-06

3.438536602,0.0002590033065791709,3.385270914,0.00018359383573067758,3.3299121940000003,0.00012746063678478276,3.274216632,8.924317228079626e-05,3.219322366,5.267184337436263e-05,3.163590204,2.736038860067627e-05,3.105754884,1.4236792158793142e-05

3.5353577699999996,0.0002845917562916068,3.4830507579999996,0.00019181520740078835,3.428306308,0.000142498154196214,3.3730318899999996,9.698128506075123e-05,3.3185712119999997,6.280677393624722e-05,3.263129044,3.264894332354774e-05,3.2052591979999994,2.4451855089046696e-05

3.6318212340000002,0.00032410697171834934,3.580687008,0.00020169383273317787,3.5264676460000004,0.0001553137811230205,3.471829458,0.00010346430180454763,3.4177095260000003,6.426843897412746e-05,3.3625512520000003,3.868955985921202e-05,3.304697876,2.6028879340403426e-05

3.7277472879999998,0.0003772877095647654,3.678239932,0.0002086306240204165,3.624567252,0.00016007053742200556,3.570502952,0.00011204333919758111,3.51694666,6.870699927668054e-05,3.462000788,3.922701672315455e-05,3.40426685,2.2683804385460434e-05

3.8230183239999995,0.00047033031941474203,3.7757172159999994,0.0002248804738111228,3.7226220839999993,0.0001637804251302667,3.6691059299999993,0.0001187303425279155,3.6159959139999995,8.018893813844483e-05,3.5614534959999995,4.52717537343029e-05,3.5038664459999995,2.447022785444757e-05

3.9168924599999997,0.0006065068653459756,3.872895356,0.0002498202404804533,3.820638486,0.00017270749422600894,3.767627656,0.00013175434683273778,3.714970992,8.177061624013182e-05,3.66079067,4.994729257692441e-05,3.6034544520000003,2.9529887423000506e-05

4.009238057999999,0.0007534637955773301,3.9697989959999997,0.0002641617145773373,3.9184870159999994,0.00017937037220143128,3.8659274639999994,0.00013481019171697416,3.813992064,8.746772411118152e-05,3.760156392,5.363556243502538e-05,3.7029799939999997,4.041494255689251e-05

4.1000548740000005,0.0009152627408547122,4.066648956,0.00028232335488608467,4.016349698,0.00019421293058672793,3.964380748,0.0001382409286855588,3.9128381880000003,9.936572565788961e-05,3.859424514,6.376127641727872e-05,3.802342544,4.1604068941438906e-05

4.189148318,0.0011057770766726323,4.163138162,0.0003268056019792519,4.113853578,0.00020862768019202236,4.062602354,0.00014867674332360643,4.011580856,0.00010348964915485237,3.9585619739999998,6.693476024344926e-05,3.901868452,3.689789152169981e-05

4.276280734,0.0012710936738357858,4.258979548,0.0003983225884377642,4.211382346000001,0.00020636111764368428,4.1608117600000005,0.00015465981048001911,4.110332796000001,0.00010632283056160505,4.057765558000001,6.827446808278571e-05,4.001367276,4.052547661516614e-05

4.362297216,0.0013893383169727813,4.353868724,0.0005019632933172278,4.308939662,0.00021911882773949172,4.258894164,0.00015974577328379405,4.209011048,0.00011446924616060765,4.156879838,7.507097702330728e-05,4.100823156,4.367401841265822e-05

4.4472939,0.0014889027367169134,4.44743786,0.0006154005952039323,4.406173312,0.0002357906667785076,4.356985229999999,0.0001599736686421423,4.307571692,0.00011959541396371949,4.255927384,7.988881676500378e-05,4.2002596379999995,4.7376006898613254e-05

4.5315524840000005,0.0015680881933295145,4.539901188,0.0007526879830607162,4.503345962,0.00025592506653580226,4.45506312,0.00016921448893151517,4.406130018,0.00013231850567367804,4.35493162,8.106884510959693e-05,4.299636828000001,5.43462294516414e-05

4.615176668,0.001599341147575574,4.630616622,0.0009121785498982941,4.600116866,0.0002876970023903234,4.552938124,0.00018489977716524202,4.504390786,0.0001426596347301634,4.45395501,9.277816823848847e-05,4.398913611999999,5.9175216052356495e-05

4.6988996720000005,0.0015469125429596838,4.719872692,0.001077442894383165,4.696563494,0.0003315972169723815,4.65064977,0.0001925858547153089,4.602705966,0.00013879310154494269,4.552682672,0.00010844563103123795,4.498181002000001,6.617552033970189e-05

4.783424338,0.001440193644287533,4.807381112,0.001239825855185891,4.792339976,0.0004062926098322572,4.748345922,0.00019644293870850433,4.7010586,0.00015367642050721918,4.651335426,0.00011257568666322087,4.59729455,6.893845272983407e-05

4.869010525999999,0.001368439345257543,4.893595478,0.0013663538417971895,4.887117765999999,0.0004881569973921485,4.84596802,0.00021110326991847665,4.799023762,0.00016914896136417646,4.74996683,0.00012506386336946554,4.696499476,7.165737538172754e-05

4.954811312,0.0013663295468052368,4.978805418,0.00146620833771294,4.9810981640000005,0.0005910210512311258,4.943323792,0.0002318302047841802,4.8970136900000005,0.00017403908058527626,4.848324954000001,0.00013346260754363822,4.795550804,8.604147230070631e-05

5.04043532,0.0014183219342202445,5.063248344,0.0015349876794924363,5.073666534,0.0007299895947972053,5.040466552,0.00025135650688857235,4.99486466,0.00018253045894962277,4.94675884,0.00014060002684196686,4.894413763999999,9.627974580491807e-05

5.1253091500000005,0.0014791180031419467,5.147259268000001,0.0015757763486133603,5.164742844,0.0008903402218610747,5.137372876000001,0.00028967373800271824,5.092656338,0.0001906702833809363,5.044949336,0.00016401858829165127,4.993222556,9.956927679284957e-05

5.209861876,0.0015328403948559049,5.230999108,0.001561533359895714,5.25407065,0.0010690242251969726,5.233639554,0.00035182300184722655,5.190317598,0.00019874028165904506,5.142833124,0.00016587124703767948,5.092008534,0.00010704905080774333

5.29380021,0.0015869845272764276,5.315254886,0.0014741734180280172,5.341668007999999,0.0012181419467240432,5.329141536,0.0004120913524338238,5.287921517999999,0.0002056684794057885,5.2409806759999995,0.00015342058779289092,5.190640426,0.0001100567471091737

5.37742049,0.0016074148087411547,5.400512284,0.0013629284133433966,5.428193596,0.00133417053017076,5.424065726,0.00048119940262208983,5.38542186,0.00022434367117774059,5.339157142,0.0001605377753144866,5.289355766,0.0001095040925540261

5.46100966,0.0016393221062385435,5.48674068,0.0013135242550082135,5.5136712039999995,0.001419064267587046,5.518051248,0.0005940514058533473,5.482593167999999,0.0002433239698255805,5.437137798,0.00017539281789192724,5.3880014439999995,0.0001177902314236762

5.544087528,0.001670879750759199,5.572888922000001,0.001336721687335766,5.5986782580000005,0.001495721132572443,5.610550322,0.0007517758299741379,5.579655774000001,0.00026303387606968823,5.534966442,0.00018162277317283502,5.486520608,0.0001391457241768571

5.62714368,0.0016782039329051699,5.658697882,0.0013875505937542849,5.682807522,0.0015714578557493061,5.70124892,0.0009174201768098764,5.6763745839999995,0.00030613359400611116,5.632801674,0.00018808525730815888,5.584661572,0.00014858104790841165

5.710098328,0.0016902507564295092,5.743934174,0.0014458527499284358,5.766503198,0.0015813668777894037,5.790418492,0.0010777500966165376,5.772454968,0.0003560933445361942,5.730479647999999,0.00019708815596340776,5.682958696,0.00014957087278822715

5.7929522040000005,0.0016851610992086928,5.82870894,0.0014948345141641618,5.850462394,0.0015200354477339253,5.878007676,0.0012060548519474724,5.868047596,0.00041795050201275845,5.828105284,0.0002057835991289253,5.781076602000001,0.00015558636367288042

5.875992252,0.001671401631455101,5.913085986,0.0015401660081521317,5.935216298,0.0014234990707867462,5.964765308,0.0013053261903235617,5.962751698,0.0005178455728833176,5.925581226,0.0002189265745559222,5.87923245,0.00015732688464424076

5.959077440000001,0.001660911892807411,5.997073242000001,0.0015693644796244337,6.0208684880000005,0.0013326719883400239,6.050533032000001,0.0013932481894614766,6.0561629660000005,0.0006421925979850832,6.022902228,0.00024127218526232428,5.9773096080000006,0.0001674510693600232

6.042294266,0.0016638922275555225,6.080946916,0.001588538052892895,6.107246578,0.001290453306978308,6.135708934,0.001460502626020258,6.148220644,0.0007808271221088938,6.119862354,0.0002709284379855972,6.075228044,0.00017993229786317195

6.1253291899999995,0.0016452082172232214,6.16460526,0.0016094541897986225,6.193664318,0.001308398462001164,6.220286182,0.0015262862073126486,6.2387678399999995,0.0009384323515282613,6.216502962,0.0003092439906405247,6.173013256,0.00018265149709213133

6.20886163,0.0016220798852965978,6.248121596,0.0016107783010964336,6.27971618,0.0013425830083360507,6.304313576,0.001563831078469131,6.327675112,0.0011128213035906018,6.312591032,0.0003541551764306563,6.2708682520000005,0.00019282414003157143

6.292288906,0.0016115085316392237,6.33175737,0.0016055412791111266,6.365515868,0.0013881319125113418,6.388242271999999,0.0015435325958351176,6.41486072,0.001244591779577156,6.408219406,0.00042698386716316476,6.3684162959999995,0.0002078860182619818

6.376001296,0.0015908688237845393,6.41536301,0.0016093826637884046,6.450751062,0.001430840214755482,6.4726196840000005,0.0014927170395169105,6.501310302,0.0013144198465226925,6.5026884140000005,0.0005474985775680248,6.465921152,0.00021598021079882921

6.45978103,0.0015785508206415486,6.49893327,0.0015914463122568604,6.535792032,0.0014732905474960252,6.55743105,0.0014072312338194077,6.587221132,0.0013620993297248883,6.595696838,0.0006958728730987754,6.56328156,0.00023693798003377408

6.54370448,0.001574477760694703,6.582845251999999,0.0015816096163617456,6.620279732,0.0015093045377563125,6.64331443,0.0013131276583120853,6.6728109799999995,0.001428950449527735,6.6870377659999996,0.0008437213459040154,6.660302198,0.0002750309164013301

6.62755412,0.0015615489465028339,6.666583994,0.001577647767577391,6.70469167,0.001530868746890605,6.729814886,0.0012875875195737017,6.757530724,0.0014814393100210101,6.777031326,0.0009696463866547633,6.756788598,0.0003057582010210829

6.711699854,0.0015403707687270442,6.75056393,0.0015554229168584692,6.788804952,0.0015366960359092304,6.816162476,0.0012904267431011623,6.84219691,0.0015042802837678883,6.865881136,0.001069353359471842,6.853109932,0.00035142045969846405

6.795914884,0.0015411116882433431,6.834684898000001,0.0015448815300048442,6.873115996,0.0015458703424278638,6.902611204,0.0012980823250317518,6.926517836,0.0015143760231174916,6.953950268,0.001160144114506231,6.9485664080000005,0.0004435149114056356

6.8800478080000005,0.0015230161871415502,6.918846736,0.0015475589058418825,6.957070678,0.0015570864400524893,6.98881947,0.0013237195989503996,7.011008342,0.001483119613306396,7.041083416,0.0012540541689579658,7.042843632,0.0005540424239073504

6.964576256,0.0014951492694983471,7.002921466,0.0015479546333935531,7.0411882299999995,0.001555097348574987,7.074803255999999,0.0013593667928416481,7.095874363999999,0.00142442940572926,7.127411607999999,0.0013027672214820168,7.135903662,0.0006874659283982993

7.049194129999999,0.0015089891162665965,7.087076472,0.001532052000399707,7.125177193999999,0.0015526068173213755,7.160369191999999,0.001398967103061224,7.181397966,0.0013251228293841477,7.213655253999999,0.0013454686575166922,7.2273674439999995,0.0008142460387725198

7.133481384,0.001475211674832485,7.171426190000001,0.001508764786517063,7.209337690000001,0.0015324112400555711,7.245645012000001,0.0014159774259990081,7.268041040000001,0.0012156125900009314,7.299211186000001,0.0013952269345566001,7.317831314000001,0.0009002557106698401

7.218689128,0.0014253802074701,7.255985504,0.0015046936270906178,7.293675696,0.0015191438077398485,7.330908632000001,0.001436893638882232,7.3555677600000005,0.001165907980686008,7.384563622,0.001423155005309515,7.407575018,0.0009821698652053273

7.303854171999999,0.0014205319765038013,7.3404061039999995,0.0014677544700943948,7.378066284,0.0014936535406233004,7.415814182,0.0014478046990167423,7.443135472,0.0011479634861930267,7.46962338,0.0014199743128264781,7.496430684,0.0010664792825511174

0,0,7.425611286,0.0014486216100337115,7.462848126,0.0014655931945917597,7.500885285999999,0.0014335243713258226,7.530998424,0.0011465535098464754,7.5550321799999995,0.0013920168634621978,7.58454886,0.0011409305425941838

0,0,7.5103683619999995,0.0014303781706010992,7.547730007999999,0.0014490231867871942,7.586042888,0.0014372458981808194,7.618592609999999,0.0011866531458636573,7.640588965999999,0.0013581843721621268,7.671993473999999,0.001204667534995306

0,0,0,0,7.632803308000001,0.00141424482230942,7.671048234000001,0.0014359613375998616,7.705705750000001,0.0012128575381920663,7.726603130000001,0.0012990753358878677,7.758921418000001,0.0012542671723308944

0,0,0,0,7.718300192000001,0.001396007803081821,7.756228528,0.0014233135995053063,7.7928134,0.001213641715557533,7.813227904000001,0.0011986661021147946,7.84545091,0.00128311111618469

0,0,0,0,0,0,7.841457622,0.0014087966517853277,7.879912022,0.0012506991097412882,7.901087073999999,0.0010717380488010845,7.931851082,0.0013037816609545543

0,0,0,0,0,0,7.926895458,0.0014060577264627223,7.96633635,0.0012939044611882415,7.99010134,0.000995268240723791,8.018004326,0.001296351651966104

0,0,0,0,0,0,0,0,8.052645022,0.0012998874471312665,8.079431952,0.000996834213959447,8.104539551999999,0.0012860748623461627

0,0,0,0,0,0,0,0,8.138960526000002,0.0012969017200833508,8.168415840000002,0.001039838487264737,8.190879944,0.0012941189089564905

0,0,0,0,0,0,0,0,0,0,8.256916242,0.0010447298657370217,8.277268648,0.0012639090471637032

0,0,0,0,0,0,0,0,0,0,8.34580619,0.0010465797769569534,8.364160602,0.0011576433805509387

0,0,0,0,0,0,0,0,0,0,0,0,8.452517776,0.0009857079499950442

0,0,0,0,0,0,0,0,0,0,0,0,8.542691164,0.0008855363569018133

0,0,0,0,0,0,0,0,0,0,0,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0
